u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,sample,subject
4.427513e+09,1.847930e+18,1.553542e+09,7.377012e+07,9.808497e+15,5.891209e+16,1.144634e+16,1.780172e+09,1.728285e+18,3.282520e+09,6.337168e+08,-8.210817e+17,-7.901408e+17,-8.224128e+17,3.113136e+09,7.121357e+18,2.582820e+08,4.681337e+08,1.492496e+17,7.750314e+17,7.797819e+16,0,10
4.251251e+09,1.344494e+18,1.868124e+09,9.447317e+07,2.157288e+16,6.467240e+16,3.730668e+15,1.788736e+09,1.704132e+18,3.467955e+09,6.660734e+08,-9.621821e+17,-8.486319e+17,-9.802729e+17,2.946047e+09,6.435413e+18,1.036927e+08,3.576716e+08,4.162805e+16,8.141879e+17,-5.163838e+16,0,84
7.065867e+09,6.519446e+18,2.727124e+09,3.004915e+08,2.718362e+17,7.612206e+17,3.279953e+17,2.740001e+09,3.184285e+18,4.820177e+09,1.251832e+09,-2.959191e+18,-2.207097e+18,-2.411048e+18,5.290634e+09,1.990998e+19,3.462243e+08,1.376723e+09,9.072986e+17,4.270209e+18,6.288384e+17,0,34
3.889250e+09,6.535440e+17,1.025828e+08,1.309061e+07,4.582570e+14,5.337874e+15,-1.627253e+13,1.765225e+09,1.814852e+18,4.199523e+09,6.833451e+08,-1.130790e+18,-9.113225e+17,-1.109593e+18,2.542210e+09,4.623351e+18,3.069004e+08,1.387166e+08,-1.691977e+15,-1.978352e+17,-1.965233e+15,0,86
5.950104e+09,5.506485e+18,2.532613e+09,3.148018e+08,2.803598e+17,7.333734e+17,2.581735e+17,4.159312e+19,1.729988e+39,1.366318e+45,1.366318e+45,1.866824e+90,5.682941e+64,1.866824e+90,4.159312e+19,1.729988e+39,1.366318e+45,1.366318e+45,1.866824e+90,5.682941e+64,1.866824e+90,0,32
2.757473e+09,9.188065e+17,4.735667e+08,5.496869e+07,7.553885e+15,4.001658e+16,6.658975e+15,1.066873e+09,6.144224e+17,1.882236e+09,3.819263e+08,-2.748014e+17,-2.766513e+17,-2.309086e+17,1.984734e+09,2.921592e+18,2.301681e+08,2.359145e+08,2.949050e+16,1.404447e+17,1.741753e+16,0,15
4.153054e+09,2.281635e+18,2.969943e+09,4.356385e+08,4.436426e+17,5.684503e+17,3.767585e+17,1.526090e+09,1.300259e+18,3.540094e+09,6.123186e+08,-8.328377e+17,-6.719293e+17,-6.931352e+17,3.024803e+09,6.985111e+18,8.838760e+08,7.869631e+08,5.489978e+17,2.079268e+18,1.183254e+17,0,87
4.212907e+09,1.136460e+18,1.004078e+09,4.346598e+07,3.549929e+15,2.307289e+16,7.009543e+14,1.768395e+09,1.903807e+18,3.501909e+09,5.948030e+08,-8.524224e+17,-8.176030e+17,-8.729461e+17,2.833471e+09,6.076941e+18,6.517258e+07,1.989356e+08,1.364205e+16,3.962321e+17,-1.571542e+16,0,84
5.098505e+09,2.401525e+18,1.923596e+09,5.769319e+07,1.641963e+16,7.850544e+16,1.643623e+16,2.198385e+09,1.939851e+18,9.814288e+09,2.098803e+09,-6.901374e+18,-2.458747e+18,-5.839873e+18,3.747665e+09,8.718908e+18,2.010673e+08,5.142829e+08,-1.436787e+17,8.482067e+17,-1.717853e+17,0,35
4.293816e+09,1.055974e+18,5.502270e+08,1.667909e+07,-3.449195e+13,5.902958e+15,-3.895937e+14,1.821990e+09,2.087294e+18,3.828498e+09,6.305326e+08,-9.746122e+17,-9.088276e+17,-9.737029e+17,2.849071e+09,6.120949e+18,2.579932e+07,1.098767e+08,1.746075e+15,1.729907e+17,-5.035960e+15,0,84
4.622259e+09,1.847773e+18,2.112323e+09,1.219837e+08,6.155027e+16,1.635894e+17,7.116546e+16,3.767429e+19,1.419352e+39,1.246327e+45,1.246327e+45,1.553331e+90,4.695449e+64,1.553331e+90,3.767429e+19,1.419352e+39,1.246327e+45,1.246327e+45,1.553331e+90,4.695449e+64,1.553331e+90,0,45
5.292232e+09,2.691611e+18,1.477170e+09,2.284457e+07,3.790077e+15,3.156606e+16,3.761545e+15,2.067481e+09,2.525762e+18,4.445900e+09,7.613648e+08,-1.396218e+18,-1.208982e+18,-1.212882e+18,3.706997e+09,1.042779e+19,2.332353e+08,2.301631e+08,2.113781e+16,2.331345e+17,-1.096713e+16,0,6
3.964338e+09,4.835364e+17,2.104664e+08,1.423513e+06,-1.739050e+13,-9.898595e+14,1.345392e+13,1.847150e+09,2.111468e+18,3.978541e+09,6.357243e+08,-1.000913e+18,-9.200877e+17,-1.058010e+18,2.513411e+09,4.602140e+18,2.464388e+08,8.679984e+07,-1.266624e+16,-1.803380e+17,-1.484851e+16,0,86
3.686982e+09,6.258471e+17,3.615945e+09,8.379011e+07,4.141124e+16,5.806324e+16,4.197797e+16,3.709269e+19,1.375867e+39,1.564970e+45,1.564970e+45,2.449132e+90,5.804895e+64,2.449132e+90,3.709269e+19,1.375867e+39,1.564970e+45,1.564970e+45,2.449132e+90,5.804895e+64,2.449132e+90,0,45
4.511676e+09,2.744879e+18,4.307731e+07,1.081235e+07,2.332801e+14,1.789391e+16,2.429740e+14,1.629688e+09,1.515293e+18,2.231120e+09,3.843522e+08,-3.451924e+17,-4.652996e+17,-3.232982e+17,3.283579e+09,8.311733e+18,1.713989e+07,6.449379e+07,2.096827e+15,4.795527e+16,2.724170e+15,1,14
7.471981e+09,1.043657e+19,4.422303e+09,6.310660e+08,1.053500e+18,2.029091e+18,1.227612e+18,2.514354e+09,2.994815e+18,3.486437e+09,7.338056e+08,-1.173048e+18,-1.269874e+18,-1.024029e+18,5.744656e+09,2.576753e+19,1.009926e+09,1.816007e+09,2.369708e+18,7.981665e+18,1.698312e+17,0,34
3.850887e+09,1.552658e+18,2.213733e+08,1.929699e+07,-6.462544e+13,6.301293e+14,-1.225803e+15,1.514194e+09,1.198766e+18,3.039091e+09,5.820791e+08,-7.329931e+17,-6.185527e+17,-8.206134e+17,2.760194e+09,5.490104e+18,8.644328e+07,8.362968e+07,-7.096706e+15,1.581810e+17,-1.826555e+15,0,103
5.587421e+09,4.470807e+18,6.340706e+08,5.714357e+07,1.050694e+16,1.173790e+17,1.052274e+16,2.158938e+09,1.740706e+18,4.865909e+09,8.999892e+08,-1.883380e+18,-1.186993e+18,-1.846157e+18,4.269091e+09,1.243627e+19,3.419439e+09,5.612907e+08,-7.737345e+17,-1.530008e+18,-8.389321e+17,0,16
4.505403e+09,1.737742e+18,1.996922e+09,1.529815e+08,5.912124e+16,1.752617e+17,5.764920e+16,2.009175e+09,1.400478e+18,5.383212e+09,1.546906e+09,-4.462827e+18,-1.830533e+18,-4.661316e+18,3.322757e+09,6.876034e+18,2.897054e+08,1.136602e+09,6.053357e+17,1.608335e+18,6.108537e+17,0,94
6.364435e+09,5.204530e+18,2.181946e+09,1.850666e+08,5.379801e+16,3.042856e+17,7.241120e+16,2.413807e+09,2.834270e+18,6.942997e+09,1.441149e+09,-4.056126e+18,-2.300858e+18,-4.029456e+18,4.680919e+09,1.561757e+19,5.244889e+08,5.455960e+08,7.902069e+16,1.300479e+18,-2.499351e+17,0,9
4.473177e+09,2.118582e+18,1.827428e+08,4.908210e+06,-1.035960e+14,-4.307544e+15,-2.048434e+14,1.885234e+09,1.285604e+18,5.671748e+09,1.231786e+09,-3.254938e+18,-1.395100e+18,-3.131638e+18,3.339366e+09,6.862744e+18,1.294099e+08,1.785906e+08,2.701885e+16,-2.436143e+17,6.653301e+15,0,36
3.642404e+09,7.545518e+17,1.618964e+09,3.738816e+07,2.377712e+15,1.604575e+16,3.255726e+15,1.590618e+09,1.455048e+18,5.083159e+09,9.138811e+08,-1.931376e+18,-1.087273e+18,-1.828477e+18,2.436167e+09,4.211153e+18,2.018424e+08,2.963202e+08,3.417815e+16,3.062445e+17,-2.771807e+16,0,37
5.682165e+09,4.452446e+18,7.071948e+08,1.873051e+07,9.258302e+14,2.453741e+16,6.470152e+14,2.088029e+09,2.204775e+18,4.127314e+09,6.961023e+08,-1.178414e+18,-1.033455e+18,-1.204676e+18,4.197319e+09,1.328691e+19,1.439437e+08,2.107696e+08,2.885085e+16,7.516825e+16,2.329792e+16,0,87
6.029358e+09,6.846542e+18,5.498406e+09,1.596865e+09,4.727677e+18,4.167392e+18,5.546020e+18,1.980294e+09,2.124101e+18,3.070274e+09,5.627592e+08,-7.340565e+17,-8.163561e+17,-6.850507e+17,4.572347e+09,1.654579e+19,2.104591e+09,2.509869e+09,5.535500e+18,9.715978e+18,-2.075093e+18,0,91
3.373479e+09,1.765100e+18,1.903959e+08,2.960486e+07,2.219317e+15,3.820749e+16,2.611094e+15,1.174959e+09,7.581187e+17,1.720584e+09,2.855989e+08,-1.926117e+17,-2.438299e+17,-2.026494e+17,2.503518e+09,4.833499e+18,9.148993e+07,1.466231e+08,1.672025e+16,1.554141e+17,2.007124e+16,0,31
4.402935e+09,2.100798e+18,1.308564e+09,5.581600e+07,3.360800e+15,3.618585e+16,-4.419660e+14,1.742731e+09,1.487568e+18,5.158875e+09,1.124206e+09,-2.363054e+18,-1.283484e+18,-2.864170e+18,3.191401e+09,7.081648e+18,9.085309e+08,7.025057e+08,3.241578e+17,-1.320124e+17,3.269139e+17,0,22
5.544708e+09,1.995140e+18,2.586872e+07,1.111989e+05,-1.019406e+11,-1.570674e+14,-1.414104e+10,2.452953e+09,2.853527e+18,8.051275e+09,1.497647e+09,-5.185062e+18,-2.520382e+18,-5.028076e+18,3.858155e+09,9.618192e+18,4.475377e+08,1.457421e+08,3.175681e+16,-3.131019e+17,-1.130057e+16,0,23
4.528268e+09,2.580962e+18,1.838784e+09,1.822664e+08,9.437110e+16,2.697842e+17,1.264832e+17,1.702645e+09,1.625133e+18,3.688030e+09,6.664211e+08,-9.689992e+17,-8.185784e+17,-9.060607e+17,3.253602e+09,8.039655e+18,2.185504e+09,8.471062e+08,5.680733e+17,3.878934e+17,4.950535e+17,0,32
3.915024e+09,4.006246e+17,9.476710e+08,1.104252e+07,8.669970e+14,4.746438e+15,1.170887e+15,1.919420e+09,2.069915e+18,5.687124e+09,9.511090e+08,-2.203236e+18,-1.365578e+18,-2.085959e+18,2.476823e+09,3.982539e+18,3.724529e+08,1.118632e+08,1.044830e+16,2.231595e+17,9.739904e+14,0,85
3.443084e+09,1.112640e+18,9.997925e+07,4.303170e+06,8.580574e+11,3.803571e+15,9.327538e+13,1.356176e+09,1.082493e+18,2.991863e+09,5.506746e+08,-6.834022e+17,-5.674991e+17,-5.581421e+17,2.407194e+09,4.404689e+18,5.306393e+06,6.040145e+07,1.043314e+15,-4.072641e+16,6.694102e+14,0,28
3.625913e+09,1.075126e+18,7.168814e+08,3.424218e+07,5.085844e+15,3.435058e+16,4.339520e+15,4.531405e+19,2.053363e+39,2.319486e+45,2.319486e+45,5.380014e+90,1.051053e+65,5.380014e+90,4.531405e+19,2.053363e+39,2.319486e+45,2.319486e+45,5.380014e+90,1.051053e+65,5.380013e+90,0,88
3.469993e+09,1.119563e+18,5.807987e+07,3.639825e+06,-3.869419e+13,-3.002360e+15,-3.149869e+13,1.383669e+09,1.110925e+18,2.628640e+09,5.011694e+08,-5.748038e+17,-5.282313e+17,-5.834326e+17,2.416828e+09,4.372827e+18,8.276113e+07,5.243457e+07,1.461415e+15,-9.143363e+16,-2.645647e+15,0,1
5.089688e+09,3.089913e+18,3.454937e+09,1.134822e+08,6.545246e+16,1.919049e+17,5.682580e+16,2.037096e+09,1.698976e+18,6.351604e+09,1.229973e+09,-3.285148e+18,-1.557768e+18,-3.044808e+18,3.792714e+09,1.017561e+19,8.989486e+08,5.760133e+08,2.263674e+17,1.731489e+18,-4.068359e+16,0,73
3.734608e+09,4.455169e+17,1.258079e+09,1.453245e+07,4.703471e+14,5.585170e+15,9.671989e+14,1.723246e+09,1.845890e+18,4.224579e+09,7.324864e+08,-1.287119e+18,-9.937641e+17,-1.131938e+18,2.377553e+09,4.047794e+18,1.236692e+08,1.790626e+08,8.627059e+15,1.905285e+17,-1.710065e+16,0,0
4.403603e+09,1.022430e+18,3.943543e+09,1.209557e+08,8.212015e+16,1.222987e+17,8.538457e+16,2.079037e+09,1.763536e+18,5.517340e+09,1.164035e+09,-2.928394e+18,-1.540868e+18,-3.028955e+18,3.075896e+09,6.285589e+18,6.186320e+08,8.501746e+08,3.862609e+17,1.692931e+18,-1.075820e+17,0,66
4.604729e+09,2.654920e+18,2.744651e+09,1.776234e+08,1.231735e+17,2.894158e+17,1.402595e+17,1.737882e+09,1.537935e+18,3.140259e+09,6.494344e+08,-7.984642e+17,-7.517813e+17,-8.970778e+17,3.367147e+09,8.383012e+18,2.055837e+09,4.164916e+08,3.796049e+17,1.027112e+18,3.151670e+17,0,65
3.779458e+09,5.526397e+17,4.202208e+05,2.637945e+05,8.649962e+10,4.901221e+13,-2.035811e+09,1.740081e+09,1.802024e+18,3.736654e+09,6.342663e+08,-9.720045e+17,-8.508796e+17,-9.393090e+17,2.437072e+09,4.340570e+18,6.231197e+08,1.725498e+08,-5.657529e+16,-3.515221e+17,-5.766558e+16,0,86
5.979742e+09,4.405248e+18,1.239702e+09,2.145278e+07,3.400029e+15,4.387368e+16,3.558491e+15,2.290160e+09,2.535596e+18,5.052058e+09,9.408611e+08,-2.009524e+18,-1.483776e+18,-2.128174e+18,4.388532e+09,1.414276e+19,8.078600e+07,2.519503e+08,1.284717e+16,2.701193e+17,-1.789002e+16,0,87
4.009043e+09,1.223753e+18,3.173490e+08,3.040546e+07,1.261792e+15,1.299398e+16,-3.768942e+14,1.638786e+09,1.609576e+18,2.440170e+09,4.026709e+08,-3.932096e+17,-5.058999e+17,-3.744189e+17,2.742657e+09,5.905789e+18,3.178358e+07,8.584949e+07,2.267643e+15,1.487030e+17,-2.026990e+15,0,101
2.893953e+09,2.478401e+17,4.081648e+08,5.929391e+06,8.168464e+13,2.194297e+15,1.028197e+14,1.350724e+09,1.096209e+18,3.353202e+09,5.774856e+08,-8.035536e+17,-6.046273e+17,-8.525608e+17,1.848391e+09,2.385179e+18,3.095731e+07,9.453803e+07,1.647528e+15,3.793644e+16,-5.081811e+13,0,95
6.482367e+09,4.995973e+18,1.325106e+09,1.142763e+08,4.271887e+16,2.462550e+17,4.366792e+16,2.472222e+09,3.195637e+18,4.879029e+09,9.406820e+08,-1.984594e+18,-1.670209e+18,-1.824037e+18,4.697787e+09,1.666737e+19,1.922209e+08,4.765159e+08,1.001594e+17,1.351117e+18,-2.047857e+16,0,24
3.633703e+09,4.115705e+17,8.655417e+07,8.574447e+07,8.332398e+14,5.104799e+16,-8.007327e+15,1.678701e+09,1.768410e+18,3.540541e+09,5.866510e+08,-7.874930e+17,-7.555969e+17,-7.757252e+17,2.304119e+09,3.966841e+18,2.896094e+08,1.357341e+08,-2.607217e+15,-1.360464e+17,4.189787e+15,0,86
3.823903e+09,7.680753e+17,3.485647e+09,9.072600e+07,5.060550e+16,7.905619e+16,5.733137e+16,1.718635e+09,1.529189e+18,3.612782e+09,6.386732e+08,-9.595352e+17,-7.848646e+17,-8.782349e+17,2.588010e+09,4.775908e+18,6.114809e+08,4.450717e+08,1.694055e+17,9.447272e+17,-1.588688e+17,0,45
4.514138e+09,1.313250e+18,2.167123e+09,3.694829e+08,3.109217e+17,3.941600e+17,3.232230e+17,1.902168e+09,2.166878e+18,3.867479e+09,6.645365e+08,-1.047882e+18,-9.703054e+17,-1.070466e+18,3.042363e+09,7.032804e+18,5.654962e+08,7.379926e+08,4.167739e+17,1.773233e+18,-1.965123e+17,0,84
4.060768e+09,7.927287e+17,1.119591e+09,6.401374e+07,4.072541e+15,1.924945e+16,-1.057235e+15,1.828770e+09,1.815640e+18,4.375380e+09,7.530383e+08,-1.326834e+18,-1.003827e+18,-1.415082e+18,2.713622e+09,5.467496e+18,1.146970e+08,2.316976e+08,1.987217e+16,4.612886e+17,-2.544739e+16,0,39
4.413824e+09,1.820973e+18,3.168397e+08,2.864934e+07,1.783885e+15,2.281489e+16,8.995185e+14,1.708118e+09,1.848248e+18,2.282310e+09,3.691475e+08,-3.360477e+17,-4.999217e+17,-3.193410e+17,3.055300e+09,7.523113e+18,6.744286e+07,9.791827e+07,5.128101e+15,1.501567e+17,6.395861e+14,0,101
4.040067e+09,6.594415e+17,1.104986e+09,5.325185e+07,7.995059e+14,1.456564e+14,-1.929888e+15,1.838445e+09,1.970503e+18,4.043009e+09,6.520863e+08,-1.055243e+18,-9.149602e+17,-1.126548e+18,2.636584e+09,5.273570e+18,1.228787e+08,2.116354e+08,2.647575e+16,3.550462e+17,4.422487e+15,0,39
8.778324e+09,1.703780e+19,4.811407e+09,5.520396e+08,8.940304e+17,2.277704e+18,1.017577e+18,2.663362e+09,3.974961e+18,4.297475e+09,7.328578e+08,-1.295241e+18,-1.457658e+18,-1.187689e+18,6.786155e+09,3.742217e+19,2.156949e+09,1.566882e+09,2.563624e+18,5.989070e+18,1.683395e+17,0,8
4.253360e+09,2.966485e+18,3.101204e+09,2.974337e+08,2.721339e+17,4.998695e+17,3.254915e+17,1.510822e+09,1.068905e+18,3.440836e+09,7.015370e+08,-1.054964e+18,-7.126840e+17,-9.753731e+17,3.219715e+09,7.592814e+18,1.168545e+09,1.138105e+09,1.138106e+18,1.894608e+18,4.082908e+17,0,38
6.661648e+09,3.555961e+18,1.010721e+09,7.265117e+07,1.770917e+16,1.197162e+17,1.601836e+16,2.956280e+09,3.416404e+18,6.644647e+09,1.135975e+09,-3.120808e+18,-2.097881e+18,-3.174183e+18,4.816605e+09,1.756600e+19,4.373482e+08,3.201319e+08,3.227312e+16,8.551465e+17,1.503104e+17,0,41
9.124292e+09,1.118923e+19,6.894705e+09,4.667094e+09,2.627766e+19,1.560415e+19,2.699976e+19,3.310004e+09,6.247228e+18,7.496956e+09,1.342179e+09,-4.148309e+18,-3.311001e+18,-4.136363e+18,6.625049e+09,3.380623e+19,4.917870e+09,6.011661e+09,3.175175e+19,3.095172e+19,-8.985946e+18,0,99
3.492297e+09,5.526226e+17,1.937176e+09,4.937460e+07,1.260858e+16,3.172829e+16,1.961326e+16,1.593895e+09,1.469035e+18,4.561504e+09,8.319662e+08,-1.467434e+18,-9.573546e+17,-1.331557e+18,2.280379e+09,3.682457e+18,4.770266e+08,4.187820e+08,1.162579e+17,3.544225e+17,5.111808e+16,0,37
7.608232e+09,8.392640e+18,5.678947e+08,8.601197e+06,3.378275e+14,1.315123e+16,-1.314768e+14,4.309914e+19,1.857536e+39,9.552820e+44,9.552820e+44,9.125637e+89,4.117183e+64,9.125634e+89,4.309914e+19,1.857536e+39,9.552820e+44,9.552820e+44,9.125637e+89,4.117183e+64,9.125636e+89,0,5
6.155579e+09,8.903382e+18,9.010132e+08,5.747998e+07,1.083300e+16,1.296280e+17,8.310562e+15,1.941276e+09,1.517585e+18,3.424141e+09,6.334896e+08,-9.282238e+17,-7.795503e+17,-8.327481e+17,4.925056e+09,1.915488e+19,2.032679e+09,4.738899e+08,-2.631599e+17,-1.643681e+18,-4.095433e+16,0,4
2.772095e+09,7.236400e+17,8.301278e+08,3.143898e+07,2.857817e+15,2.131635e+16,2.832361e+15,1.070627e+09,7.255793e+17,1.837554e+09,2.941489e+08,-1.996802e+17,-2.400911e+17,-1.959493e+17,1.921236e+09,2.902645e+18,1.838222e+08,1.630631e+08,2.202443e+16,1.800115e+17,-3.341828e+15,0,83
9.307412e+09,2.065150e+19,6.536298e+09,6.593888e+08,1.367194e+18,2.995789e+18,1.592253e+18,2.775506e+09,4.017553e+18,5.685093e+09,9.060268e+08,-2.051256e+18,-1.815626e+18,-1.759490e+18,7.307096e+09,4.360397e+19,1.182477e+09,1.745299e+09,2.373028e+18,9.907203e+18,-9.886180e+17,0,33
4.592388e+09,3.847184e+18,4.777525e+09,2.381659e+09,8.021338e+18,4.669005e+18,8.041729e+18,1.492413e+09,1.310729e+18,2.419108e+09,4.193749e+08,-4.092104e+17,-4.713120e+17,-3.977993e+17,3.448862e+09,9.617450e+18,4.444628e+09,3.268269e+09,1.196325e+19,8.346172e+18,-1.719990e+18,0,83
3.849196e+09,5.687676e+17,8.469895e+07,4.118672e+06,4.532534e+12,-9.653509e+14,1.093075e+13,1.798719e+09,1.750776e+18,4.800242e+09,8.254286e+08,-1.596650e+18,-1.079949e+18,-1.544936e+18,2.526236e+09,4.424272e+18,2.310065e+08,1.286654e+08,-7.000877e+15,-2.368936e+17,-1.162932e+16,0,86
4.638227e+09,1.066994e+18,7.277078e+08,7.214112e+06,3.603694e+14,6.431159e+15,5.069407e+14,2.053979e+09,2.431625e+18,5.358854e+09,9.417220e+08,-2.106109e+18,-1.463562e+18,-2.010856e+18,3.078907e+09,6.715529e+18,5.929215e+07,1.632943e+08,5.319731e+15,4.089601e+16,1.578538e+15,0,0
4.752078e+09,2.682859e+18,1.496727e+09,1.532697e+08,6.260568e+16,2.364450e+17,7.204464e+16,1.941901e+09,1.385197e+18,4.258164e+09,1.239164e+09,-2.844599e+18,-1.458424e+18,-2.592027e+18,3.578490e+09,8.248694e+18,6.669836e+07,6.713311e+08,-8.347907e+16,1.459280e+18,-1.971605e+17,0,30
6.527355e+09,6.907644e+18,1.329518e+09,1.988556e+08,9.402842e+16,4.914177e+17,8.519359e+16,2.313290e+09,2.541885e+18,4.116465e+09,9.344864e+08,-1.610703e+18,-1.400940e+18,-1.885944e+18,4.939886e+09,1.779649e+19,3.694022e+09,1.558758e+09,2.254401e+18,-3.812543e+17,2.239570e+18,0,44
3.932004e+09,1.705977e+18,2.851641e+08,2.817183e+07,2.255454e+15,3.629848e+16,2.324862e+15,1.460896e+09,1.424617e+18,1.775331e+09,2.648210e+08,-1.759290e+17,-3.119197e+17,-1.956822e+17,2.740531e+09,6.225063e+18,2.876170e+08,1.144084e+08,8.386876e+15,6.974008e+16,5.979833e+15,0,100
4.085932e+09,8.563548e+17,9.407301e+08,2.541775e+07,2.285679e+15,1.724861e+16,2.580528e+15,1.831845e+09,1.800661e+18,6.004051e+09,1.131010e+09,-2.795906e+18,-1.470015e+18,-2.950776e+18,2.746882e+09,5.092970e+18,2.085492e+08,2.965615e+08,2.416745e+16,8.072544e+15,1.926575e+16,0,37
5.162889e+09,2.086712e+18,6.208651e+08,2.105331e+07,1.659493e+15,2.420815e+16,1.620925e+15,2.257001e+09,2.142099e+18,6.288977e+09,1.340916e+09,-3.788850e+18,-1.941554e+18,-4.053284e+18,3.699968e+09,8.757280e+18,9.046743e+08,1.293754e+08,-3.168577e+16,-3.017777e+17,-3.644625e+16,1,16
3.613086e+09,6.748445e+17,1.570842e+09,3.698394e+07,5.513068e+15,2.087053e+16,3.722412e+15,1.585192e+09,1.455545e+18,3.185109e+09,5.391068e+08,-6.847230e+17,-6.412132e+17,-6.863318e+17,2.406635e+09,4.254268e+18,2.377938e+08,1.844491e+08,2.357547e+16,3.771187e+17,-2.346357e+16,0,45
3.432460e+09,1.656060e+18,1.863616e+09,1.811628e+08,1.043484e+17,2.331152e+17,1.303342e+17,1.257084e+09,8.028363e+17,2.179695e+09,5.075631e+08,-4.421058e+17,-4.200842e+17,-4.688451e+17,2.536641e+09,4.736421e+18,3.756588e+08,6.506591e+08,2.742765e+17,8.837675e+17,2.436147e+16,0,12
6.036353e+09,2.993139e+18,2.883681e+08,2.358705e+07,-1.809699e+15,-3.456294e+16,-7.179101e+14,2.686657e+09,3.069214e+18,8.457384e+09,1.919058e+09,-7.637419e+18,-3.331859e+18,-7.785034e+18,4.285935e+09,1.151143e+19,4.609810e+07,2.466819e+08,-2.522231e+16,-7.090737e+17,1.097644e+14,0,67
3.558860e+09,1.296639e+18,1.392919e+09,9.242715e+07,2.453275e+16,9.007849e+16,2.751104e+16,1.377100e+09,1.103855e+18,2.572476e+09,4.673857e+08,-5.124938e+17,-4.910254e+17,-4.428449e+17,2.510762e+09,4.799276e+18,1.793177e+08,3.571374e+08,7.145091e+16,6.344571e+17,-4.073246e+16,0,29
3.614660e+09,3.734459e+17,5.916339e+06,9.314193e+05,2.036218e+12,-5.595819e+14,9.732984e+10,1.782332e+09,1.509679e+18,6.228730e+09,1.115491e+09,-2.936833e+18,-1.363048e+18,-2.835810e+18,2.387574e+09,3.735909e+18,3.753123e+08,1.836345e+08,-4.819013e+16,-3.332962e+17,-4.877488e+16,0,37
5.032473e+09,1.888375e+18,1.575905e+08,9.375304e+04,3.603176e+11,1.381490e+13,-2.563923e+10,4.165873e+19,1.735449e+39,1.495927e+45,1.495927e+45,2.237797e+90,6.231841e+64,2.237797e+90,4.165873e+19,1.735449e+39,1.495927e+45,1.495927e+45,2.237797e+90,6.231841e+64,2.237797e+90,0,98
6.143123e+09,5.670666e+18,4.580369e+09,1.186435e+09,2.764931e+18,2.825186e+18,3.076431e+18,2.204566e+09,2.439603e+18,4.945540e+09,9.978380e+08,-2.171835e+18,-1.541278e+18,-2.205658e+18,4.581628e+09,1.578090e+19,1.856839e+09,2.089820e+09,3.590190e+18,6.122405e+18,-1.716091e+18,0,87
5.700235e+09,2.727318e+18,3.215920e+09,4.127459e+08,4.749342e+17,6.814045e+17,4.057455e+17,2.212032e+20,4.893085e+40,3.510828e+46,3.510828e+46,1.232591e+93,7.766063e+66,1.232591e+93,2.212032e+20,4.893085e+40,3.510828e+46,3.510828e+46,1.232591e+93,7.766063e+66,1.232591e+93,0,14
6.829008e+09,6.157101e+18,1.370724e+09,1.152865e+08,4.145438e+16,2.543126e+17,4.125972e+16,2.548240e+09,3.305484e+18,5.228688e+09,1.062344e+09,-2.296648e+18,-1.851369e+18,-1.986570e+18,5.026008e+09,1.857091e+19,5.823536e+08,7.456900e+08,4.401617e+17,1.143714e+18,4.279801e+17,0,41
3.850646e+09,1.813880e+18,2.539208e+09,1.997963e+08,1.370004e+17,2.664281e+17,1.435982e+17,1.535146e+09,9.670090e+17,3.118491e+09,7.013886e+08,-9.031146e+17,-6.420276e+17,-8.110790e+17,2.875992e+09,5.810278e+18,5.156626e+08,7.047171e+08,2.795564e+17,1.404229e+18,-1.824984e+17,0,50
8.406896e+09,1.200483e+19,5.266800e+08,3.821797e+06,6.297342e+13,2.427834e+15,1.422624e+14,3.018154e+09,3.824184e+18,5.918621e+09,1.272181e+09,-3.489839e+18,-2.486178e+18,-3.072852e+18,6.451786e+09,3.111542e+19,3.798949e+09,9.030301e+08,-1.641354e+18,-4.915733e+18,-1.193480e+18,0,5
3.715561e+09,9.143881e+17,1.297928e+09,3.825433e+07,6.778726e+15,2.630644e+16,4.829190e+15,1.629614e+09,1.279470e+18,4.373085e+09,9.336947e+08,-1.885813e+18,-1.055548e+18,-1.688731e+18,2.585808e+09,4.370633e+18,6.109279e+08,1.222539e+08,1.740925e+15,2.357734e+17,-3.022284e+16,0,65
3.007353e+09,7.906021e+17,1.053905e+09,9.207041e+07,2.817515e+16,8.177743e+16,2.982319e+16,1.313729e+09,6.623573e+17,2.177804e+09,5.599005e+08,-6.120194e+17,-4.523470e+17,-5.846265e+17,2.194909e+09,3.367143e+18,1.558895e+08,4.532888e+08,8.718034e+16,6.108878e+17,2.758581e+16,0,90
4.014856e+09,1.563283e+18,1.908634e+08,2.204892e+07,8.123196e+14,2.049493e+16,7.423262e+14,4.411869e+19,1.946458e+39,2.051269e+45,2.051269e+45,4.207707e+90,9.049931e+64,4.207706e+90,4.411869e+19,1.946458e+39,2.051269e+45,2.051269e+45,4.207707e+90,9.049931e+64,4.207706e+90,0,103
4.105046e+09,2.625052e+18,7.655413e+07,7.324837e+06,1.716366e+14,1.049324e+16,1.623062e+14,1.412740e+09,1.168667e+18,2.170248e+09,3.750740e+08,-3.312087e+17,-4.008815e+17,-2.971130e+17,3.028147e+09,7.296265e+18,8.089860e+08,1.927551e+08,-5.696491e+16,-4.631180e+17,-4.535309e+16,0,20
