m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,sample,subject,tp,exp
4.354196e+08,2.035896e+15,5.143004e+19,2.708032e+19,2.443723e+08,5.546235e+16,3.511295e+18,1.034366e+18,2.000743e+08,3.651710e+16,5.691887e+18,5.381678e+18,3.824663e+06,1.133406e+13,5.247637e+15,7.646108e+15,2.741451e+05,3.418764e+10,2.028676e+12,2.971224e+11,3.640233e+06,1.289193e+13,7.215278e+15,7.138818e+15,2.165045e+08,1.235977e+16,1.595530e+19,1.277677e+18,5.895254e+07,2.500163e+15,3.315904e+17,3.616397e+16,1.666848e+08,2.563234e+16,4.206002e+18,3.265877e+18,0,90,LFAU,25
4.548122e+08,2.516300e+15,4.027025e+19,2.786225e+19,2.572255e+08,6.138063e+16,3.950991e+18,1.143472e+18,2.071765e+08,3.909294e+16,7.416945e+18,6.465166e+18,2.877743e+06,6.778692e+12,4.702653e+15,5.445861e+15,1.872281e+05,8.271627e+09,7.303429e+11,1.678156e+11,2.786997e+06,7.537263e+12,5.522131e+15,5.431677e+15,2.635059e+08,2.488650e+16,2.574807e+19,5.087681e+18,5.946870e+07,2.502329e+15,3.506089e+17,3.830892e+16,2.136463e+08,4.280933e+16,1.021730e+19,8.481706e+18,0,90,UFAU,2
4.755544e+08,9.207421e+15,4.083143e+19,4.681066e+19,2.907948e+08,7.864173e+16,4.490752e+18,1.498471e+18,1.951581e+08,3.414314e+16,1.161451e+19,1.229354e+19,1.795007e+07,2.168746e+14,1.209822e+17,2.026561e+17,1.898953e+06,2.836076e+12,1.093406e+14,6.079179e+13,1.626740e+07,2.591999e+14,1.698553e+17,1.712315e+17,2.062839e+08,4.452919e+15,3.222604e+17,2.102471e+18,8.990930e+07,6.676207e+15,8.948104e+17,3.389050e+17,1.249621e+08,1.407568e+16,8.307839e+17,1.070303e+18,0,90,O,GLASSES
4.694150e+08,4.266035e+15,6.184777e+19,3.130750e+19,2.661679e+08,6.630157e+16,6.617994e+18,3.858189e+18,2.121085e+08,4.130997e+16,6.201104e+18,5.885528e+18,9.200322e+06,7.257374e+13,8.192157e+16,9.573696e+16,4.270078e+05,7.645820e+10,4.786238e+12,1.208481e+12,8.924035e+06,7.855224e+13,9.310185e+16,9.271774e+16,2.252668e+08,1.172077e+16,6.496474e+18,4.718150e+15,6.498918e+07,3.096328e+15,3.747767e+17,3.895665e+16,1.700797e+08,2.658603e+16,8.390009e+17,4.234233e+17,0,90,LFAU,12
4.403936e+08,5.358011e+15,7.635462e+19,3.977923e+19,2.576848e+08,6.206457e+16,5.014975e+18,2.725169e+18,1.914382e+08,3.339164e+16,7.634326e+18,7.571228e+18,1.558545e+07,1.853158e+14,9.949609e+16,1.642218e+17,1.072344e+06,8.503775e+11,3.915791e+13,8.389685e+12,1.466339e+07,2.124727e+14,1.473723e+17,1.473458e+17,1.939703e+08,3.246503e+15,6.956911e+18,9.021177e+17,7.358971e+07,4.270114e+15,3.829633e+17,4.737146e+16,1.287441e+08,1.495562e+16,5.507650e+16,1.218275e+16,0,90,LFAU,10
4.097673e+08,3.791937e+15,4.188927e+19,2.377670e+19,2.390932e+08,5.319509e+16,3.258282e+18,5.823535e+17,1.793002e+08,2.918572e+16,4.262597e+18,4.405310e+18,2.027146e+07,1.531563e+14,7.094980e+16,1.691445e+17,4.412527e+06,1.214176e+13,2.492967e+14,2.987136e+13,1.678789e+07,2.549207e+14,1.419775e+17,1.476134e+17,2.117296e+08,7.438932e+15,1.570994e+19,9.083405e+17,6.858024e+07,3.692870e+15,1.793508e+17,6.566136e+16,1.510095e+08,2.116619e+16,4.515011e+17,9.526142e+16,0,90,LFAU,22
4.351018e+08,2.095218e+15,4.012134e+19,2.682371e+19,2.448984e+08,5.570611e+16,3.369284e+18,8.592462e+17,1.992432e+08,3.619945e+16,6.296660e+18,5.941844e+18,3.728635e+06,8.450778e+12,1.011048e+15,3.053715e+15,4.614273e+05,1.350565e+11,5.980869e+12,1.435107e+12,3.361149e+06,1.086654e+13,2.492733e+15,2.480255e+15,2.417724e+08,1.749553e+16,1.457865e+19,8.203899e+17,6.198455e+07,2.738826e+15,3.112363e+17,4.303112e+16,1.896629e+08,3.346677e+16,3.385823e+18,2.462150e+18,1,90,N,N
4.360747e+08,2.461356e+15,3.227651e+19,2.153899e+19,2.472989e+08,5.686873e+16,3.488258e+18,6.215185e+17,1.977462e+08,3.568334e+16,4.653354e+18,4.666674e+18,7.993340e+06,3.741573e+13,7.433863e+15,2.226680e+16,1.027753e+06,7.846850e+11,3.588473e+13,9.460659e+12,7.107630e+06,4.869114e+13,1.744302e+16,1.776715e+16,2.169397e+08,1.374908e+16,1.062976e+19,5.911485e+14,5.540207e+07,2.295953e+15,1.906058e+17,4.135972e+16,1.691081e+08,2.679665e+16,1.273567e+18,6.894748e+17,0,90,CAU,A22A25
2.895876e+08,1.540683e+16,1.245146e+20,5.284379e+19,1.221878e+08,1.357263e+16,1.804477e+18,1.377275e+18,1.749891e+08,2.802406e+16,3.103282e+19,3.065311e+19,7.975313e+07,4.722814e+14,3.150072e+17,1.298719e+18,3.911732e+07,1.346532e+15,3.080000e+17,3.153060e+17,4.306846e+07,1.698069e+15,3.589184e+17,4.172925e+17,2.233057e+08,1.275221e+15,1.864937e+19,4.989364e+18,1.207771e+08,1.293071e+16,5.737654e+18,5.951810e+18,1.095945e+08,1.065692e+16,2.219689e+17,3.690441e+16,0,90,O,HAIR
3.074724e+08,1.024223e+16,5.132043e+19,1.222435e+19,1.742845e+08,2.825819e+16,2.837861e+18,1.604699e+18,1.399554e+08,1.777202e+16,3.536863e+18,3.573412e+18,9.416747e+06,6.776675e+13,4.687230e+16,6.165996e+16,7.280063e+05,3.298828e+11,1.323197e+13,4.529870e+12,8.850688e+06,7.673064e+13,5.771620e+16,5.744711e+16,1.922656e+08,9.567532e+15,1.259749e+19,2.229625e+17,5.456958e+07,2.152792e+15,2.261014e+17,3.311398e+16,1.459742e+08,1.965562e+16,2.116161e+18,1.392913e+18,0,90,YR,R30
4.250519e+08,3.684610e+15,4.590196e+19,2.809578e+19,2.471593e+08,5.696076e+16,3.785684e+18,1.161183e+18,1.865238e+08,3.167355e+16,5.670268e+18,5.771463e+18,1.027981e+07,8.189807e+13,7.210141e+16,9.359424e+16,7.631545e+05,3.675413e+11,1.659869e+13,6.098671e+12,9.678317e+06,9.197266e+13,8.621550e+16,8.575759e+16,2.325364e+08,1.238379e+16,1.477880e+19,1.125218e+17,6.753194e+07,3.368443e+15,3.372103e+17,4.416665e+16,1.746870e+08,2.820612e+16,2.173507e+18,1.422978e+18,0,90,UFAU,44
4.157679e+08,4.890301e+15,6.939607e+19,3.033628e+19,2.452659e+08,5.619679e+16,4.035190e+18,1.814267e+18,1.789506e+08,2.907765e+16,5.337238e+18,5.136396e+18,1.476085e+07,8.862279e+13,6.945860e+15,5.336232e+16,2.823493e+06,6.373014e+12,1.976722e+14,2.564678e+13,1.223644e+07,1.430519e+14,3.746043e+16,3.843820e+16,2.170643e+08,6.675417e+15,1.633314e+19,7.577440e+17,7.312418e+07,4.217767e+15,2.489493e+17,3.412447e+16,1.521662e+08,2.136859e+16,3.242583e+17,1.156433e+17,0,90,LFAU,17
4.447001e+08,4.256020e+15,7.144236e+19,3.443493e+19,2.557440e+08,6.137568e+16,6.032367e+18,3.802042e+18,1.973936e+08,3.570467e+16,6.539125e+18,6.293253e+18,1.294297e+07,1.336912e+14,9.627367e+16,1.369641e+17,7.810488e+05,3.815655e+11,2.050588e+13,4.316489e+12,1.232585e+07,1.499530e+14,1.276822e+17,1.269468e+17,2.191574e+08,7.559248e+15,8.785972e+18,4.597320e+16,7.288671e+07,4.043743e+15,4.171449e+17,4.350003e+16,1.558479e+08,2.217946e+16,7.625559e+17,3.674738e+17,0,90,LFAU,14
4.277141e+08,2.556478e+15,4.419776e+19,2.445007e+19,2.434135e+08,5.515314e+16,3.297924e+18,6.333039e+17,1.930290e+08,3.398033e+16,4.746403e+18,4.661477e+18,6.518714e+06,3.644073e+13,5.176177e+16,5.767064e+16,3.097857e+05,3.296241e+10,2.215353e+12,3.933699e+11,6.337510e+06,3.944802e+13,5.707314e+16,5.680323e+16,2.309925e+08,1.457650e+16,1.222270e+19,4.267454e+17,6.197360e+07,2.744463e+15,3.738328e+17,3.959248e+16,1.787570e+08,2.952374e+16,2.569490e+18,1.771697e+18,0,90,UFAU,43
4.166812e+08,2.260853e+15,3.529743e+19,2.857751e+19,2.310236e+08,4.966473e+16,3.336521e+18,1.192818e+18,1.942575e+08,3.448919e+16,8.119045e+18,7.773253e+18,5.300851e+06,2.163088e+13,1.502124e+16,1.995226e+16,3.839564e+05,7.333244e+10,3.500381e+12,6.830053e+11,5.030696e+06,2.469785e+13,1.902818e+16,1.897165e+16,2.261632e+08,1.495361e+16,1.412307e+19,8.414688e+17,5.900362e+07,2.465984e+15,3.135539e+17,3.677046e+16,1.767103e+08,2.887953e+16,3.553544e+18,2.484434e+18,0,90,YR,R10
1.732692e+08,1.337553e+16,2.022126e+19,2.761789e+18,6.560860e+07,3.843870e+15,1.802615e+18,1.483297e+18,1.121799e+08,1.164181e+16,3.846627e+18,4.133903e+18,6.278688e+06,3.282430e+13,2.190789e+16,2.680647e+16,3.259436e+05,5.467553e+10,1.355130e+12,2.242127e+11,6.045059e+06,3.586670e+13,2.581891e+16,2.571585e+16,1.258212e+08,1.012592e+16,2.677653e+18,5.984146e+17,1.638137e+07,1.326976e+14,1.277009e+16,2.643777e+15,1.159234e+08,1.253598e+16,1.091605e+18,7.075482e+17,0,90,YR,L45
4.378384e+08,1.785659e+15,4.499596e+19,3.293869e+19,2.446878e+08,5.537537e+16,3.386604e+18,8.075904e+17,2.026824e+08,3.732620e+16,8.124913e+18,7.835570e+18,6.984812e+06,3.428705e+13,1.910335e+16,2.783266e+16,6.250535e+05,2.576268e+11,5.923827e+12,8.017003e+11,6.477349e+06,4.099042e+13,2.585550e+16,2.585844e+16,1.898368e+08,7.287709e+15,1.107719e+19,9.772583e+16,5.735260e+07,2.359338e+15,2.586333e+17,3.083652e+16,1.413711e+08,1.813326e+16,1.568407e+18,9.457970e+17,0,90,PR,SD
4.542440e+08,7.496504e+15,3.460335e+19,2.876377e+19,2.746237e+08,7.095275e+16,2.972174e+18,6.192915e+17,1.883042e+08,3.227594e+16,6.051186e+18,6.499163e+18,1.204835e+07,1.025519e+14,6.323591e+16,9.130446e+16,1.183253e+06,9.726901e+11,4.178824e+13,1.817906e+13,1.107299e+07,1.198016e+14,8.246213e+16,8.205110e+16,2.226523e+08,6.341192e+15,8.681722e+18,4.034754e+17,8.147855e+07,5.282228e+15,4.872617e+17,6.989656e+16,1.504913e+08,2.067117e+16,4.692250e+17,1.005481e+17,0,90,O,EYE
4.186583e+08,3.846665e+15,3.383642e+19,2.414932e+19,2.446002e+08,5.566021e+16,3.731454e+18,1.420053e+18,1.828738e+08,3.037040e+16,6.098046e+18,5.629967e+18,8.266326e+06,5.021973e+13,2.828481e+16,3.899146e+16,6.591586e+05,2.730100e+11,8.529417e+12,1.141606e+12,7.743824e+06,5.871926e+13,3.704946e+16,3.667269e+16,2.342288e+08,1.463003e+16,3.088493e+19,3.676788e+18,6.122485e+07,2.782977e+15,2.343126e+17,2.513267e+16,1.815547e+08,3.080452e+16,9.528854e+18,7.787891e+18,0,90,PR,D
4.375311e+08,2.171886e+15,3.460933e+19,2.408798e+19,2.462665e+08,5.635948e+16,3.670489e+18,1.004405e+18,2.002522e+08,3.661022e+16,5.979145e+18,5.584736e+18,3.188904e+06,7.798812e+12,3.975455e+15,5.634837e+15,2.470655e+05,2.227752e+10,1.936994e+12,3.404811e+11,3.039701e+06,8.951887e+12,5.416601e+15,5.342383e+15,2.406511e+08,1.885055e+16,1.661952e+19,1.832423e+18,5.760248e+07,2.343869e+15,3.243398e+17,3.475005e+16,1.923787e+08,3.447431e+16,5.262856e+18,4.036019e+18,0,90,N,N
4.538421e+08,1.586935e+15,4.313073e+19,3.471218e+19,2.516707e+08,5.861447e+16,3.463357e+18,6.887512e+17,2.118418e+08,4.088470e+16,8.507848e+18,8.324714e+18,8.751040e+06,5.593091e+13,3.484124e+16,4.743318e+16,7.257692e+05,3.393184e+11,8.797520e+12,1.773178e+12,8.170083e+06,6.530045e+13,4.455368e+16,4.439751e+16,1.826748e+08,6.815920e+15,9.002555e+18,1.153823e+16,5.521043e+07,2.165897e+15,2.308945e+17,3.003252e+16,1.362122e+08,1.678049e+16,1.019115e+18,4.946082e+17,0,90,PR,SU
3.749315e+08,6.106818e+15,7.198536e+19,3.112392e+19,2.290659e+08,4.886556e+16,2.843440e+18,1.381890e+18,1.540412e+08,2.129727e+16,4.887813e+18,5.087886e+18,2.008244e+07,1.592482e+14,1.106411e+16,1.016414e+17,3.896159e+06,1.273001e+13,4.272681e+14,5.115206e+13,1.651494e+07,2.626313e+14,6.895124e+16,7.126180e+16,1.965957e+08,1.120408e+15,1.171831e+19,3.372090e+18,8.718805e+07,6.386896e+15,3.219547e+17,5.494244e+16,1.166976e+08,1.230136e+16,2.672019e+17,3.138241e+17,0,90,LFAU,9
4.657548e+08,2.950606e+15,4.686338e+19,3.395393e+19,2.621072e+08,6.417640e+16,4.098801e+18,1.505047e+18,2.125350e+08,4.147245e+16,7.937665e+18,7.590270e+18,5.632901e+06,2.741699e+13,3.329944e+16,3.656557e+16,2.688049e+05,2.196219e+10,1.658619e+12,4.525747e+11,5.488914e+06,2.965028e+13,3.665373e+16,3.638132e+16,2.205843e+08,1.188653e+16,7.696748e+18,1.733424e+17,6.241034e+07,2.792960e+15,4.196092e+17,4.316723e+16,1.680016e+08,2.584740e+16,1.594040e+18,9.631366e+17,0,90,LFAU,12LW
4.659089e+08,4.216745e+15,6.314600e+19,3.266105e+19,2.638098e+08,6.496237e+16,5.346380e+18,2.685621e+18,2.110971e+08,4.084687e+16,6.240692e+18,5.988492e+18,8.701157e+06,6.374927e+13,5.608600e+16,6.595449e+16,4.291354e+05,8.660271e+10,4.572712e+12,8.090935e+11,8.406929e+06,6.974678e+13,6.475787e+16,6.425286e+16,1.959008e+08,7.277437e+15,5.773560e+18,1.248529e+16,6.047628e+07,2.640374e+15,3.688384e+17,3.971989e+16,1.447491e+08,1.898073e+16,7.336831e+17,3.179956e+17,0,90,LFAU,12L
4.308003e+08,2.564328e+15,3.984248e+19,2.926920e+19,2.451280e+08,5.590248e+16,3.138404e+18,5.510035e+17,1.944993e+08,3.449620e+16,6.900126e+18,6.858714e+18,1.217386e+07,7.574133e+13,2.445259e+16,5.213700e+16,1.908081e+06,2.461388e+12,7.580205e+13,1.018495e+13,1.060632e+07,1.070999e+14,4.572235e+16,4.572253e+16,2.164392e+08,9.826875e+15,1.368958e+19,7.876495e+16,6.459967e+07,3.144355e+15,1.920411e+17,4.888480e+16,1.605218e+08,2.387175e+16,1.023555e+18,4.862797e+17,0,90,LFAU,23
4.533338e+08,3.692780e+15,5.833692e+19,3.097938e+19,2.582464e+08,6.197895e+16,4.503903e+18,1.981770e+18,2.044949e+08,3.805941e+16,6.961328e+18,6.431745e+18,3.494876e+06,1.018932e+13,8.492758e+15,9.979055e+15,2.037280e+05,1.105645e+10,1.153627e+12,2.694808e+11,3.389979e+06,1.123611e+13,1.003469e+16,9.879702e+15,2.086367e+08,1.144392e+16,8.276375e+18,5.315271e+16,5.637699e+07,2.285374e+15,2.915585e+17,3.046824e+16,1.611373e+08,2.392883e+16,1.254681e+18,7.821668e+17,0,90,E,FEAR
4.512532e+08,1.051365e+15,2.766582e+19,2.335548e+19,2.462079e+08,5.615143e+16,3.440575e+18,6.128209e+17,2.143411e+08,4.206856e+16,5.921736e+18,5.758444e+18,4.478750e+06,1.793778e+13,2.660043e+16,2.841997e+16,1.811032e+05,6.082745e+09,5.551393e+11,1.777465e+11,4.402865e+06,1.898074e+13,2.857184e+16,2.838624e+16,2.017008e+08,1.495320e+16,5.994661e+18,6.256583e+15,4.417454e+07,1.425769e+15,1.618276e+17,2.253231e+16,1.640353e+08,2.520947e+16,1.115641e+18,4.816328e+17,0,90,LFAU,26
8.911046e+07,6.144382e+15,1.147919e+18,6.425201e+17,1.091784e+07,6.681088e+13,6.020592e+15,2.397288e+15,8.219996e+07,6.144473e+15,6.249257e+17,6.591471e+17,2.014208e+06,3.857192e+12,4.713347e+15,4.993658e+15,7.951732e+04,4.362884e+09,2.458197e+11,2.485992e+11,1.956745e+06,3.783217e+12,4.700765e+15,4.696857e+15,3.541299e+07,9.673006e+14,1.990961e+17,2.015403e+17,4.851637e+06,9.026641e+12,2.251579e+15,6.406099e+14,3.307249e+07,9.400050e+14,1.750572e+17,2.104152e+17,0,90,YR,R90
3.243276e+08,1.251377e+16,7.694342e+19,1.358123e+19,1.789880e+08,2.971457e+16,5.632506e+18,4.291102e+18,1.526392e+08,2.118949e+16,5.938461e+18,5.954316e+18,3.259591e+06,5.751654e+12,2.966067e+14,1.622553e+15,4.701417e+05,1.531959e+11,5.552101e+12,7.757360e+11,2.868203e+06,7.860733e+12,1.187241e+15,1.205695e+15,1.891648e+08,1.163425e+16,1.066679e+19,1.255116e+18,5.057475e+07,1.799406e+15,1.789789e+17,1.965284e+16,1.467568e+08,2.004358e+16,3.501731e+18,2.752420e+18,0,90,CR,RD
3.849238e+08,4.186154e+15,4.305847e+19,2.401611e+19,2.168798e+08,4.373946e+16,3.357081e+18,1.562546e+18,1.763934e+08,2.824532e+16,6.912512e+18,6.752190e+18,1.077038e+07,8.541030e+13,5.036762e+16,6.979434e+16,8.486397e+05,4.671604e+11,1.343866e+13,1.824760e+12,1.008737e+07,9.976129e+13,6.555211e+16,6.534513e+16,2.132614e+08,1.073866e+16,1.408376e+19,5.577512e+16,6.095186e+07,2.736367e+15,2.362303e+17,2.684489e+16,1.610354e+08,2.399970e+16,1.856887e+18,1.134427e+18,0,90,YR,R20
3.758948e+08,5.035436e+15,6.771531e+19,2.432783e+19,2.262209e+08,4.750581e+16,2.420851e+18,7.868836e+17,1.580157e+08,2.241216e+16,3.031400e+18,3.105166e+18,1.827634e+07,1.699225e+14,2.172754e+16,1.070704e+17,2.738622e+06,6.292099e+12,1.506859e+14,2.747462e+13,1.576808e+07,2.415227e+14,7.836107e+16,8.005191e+16,1.944749e+08,2.264544e+15,1.886957e+19,1.073927e+18,7.797350e+07,5.006210e+15,2.436700e+17,4.730902e+16,1.237284e+08,1.399563e+16,3.337490e+17,1.019170e+17,0,90,UFAU,4
2.104802e+08,1.120257e+16,2.789074e+19,5.642605e+18,1.016857e+08,9.471195e+15,2.714727e+18,2.139374e+18,1.141004e+08,1.188169e+16,3.713233e+18,3.935457e+18,1.093141e+07,8.906685e+13,3.875731e+16,5.665398e+16,8.405625e+05,4.521214e+11,1.345661e+13,1.828341e+12,1.026205e+07,1.030084e+14,5.231748e+16,5.214639e+16,1.221031e+08,7.554862e+15,7.493346e+17,4.023578e+16,2.766422e+07,4.740459e+14,5.262521e+16,9.038382e+15,1.003595e+08,9.289293e+15,3.761644e+17,1.035720e+17,0,90,YR,R45
4.101542e+08,3.256503e+15,3.713387e+19,2.709407e+19,2.266239e+08,4.767078e+16,2.957467e+18,8.078834e+17,1.921732e+08,3.369716e+16,8.127905e+18,7.645695e+18,6.363016e+06,2.734915e+13,1.327599e+16,2.066349e+16,6.373413e+05,2.562147e+11,7.785354e+12,1.368372e+12,5.857323e+06,3.330321e+13,1.891818e+16,1.894145e+16,2.180565e+08,1.349091e+16,1.208405e+19,2.014130e+17,5.719545e+07,2.303956e+15,2.487871e+17,2.843606e+16,1.701898e+08,2.676204e+16,2.191045e+18,1.357887e+18,0,90,CR,RU
4.334494e+08,2.671907e+15,4.033211e+19,2.428741e+19,2.469919e+08,5.670177e+16,2.921479e+18,3.864857e+17,1.953867e+08,3.478890e+16,4.898020e+18,4.685040e+18,4.048009e+06,1.363728e+13,1.004842e+16,1.233564e+16,2.499570e+05,2.041271e+10,1.832986e+12,6.989667e+11,3.909481e+06,1.492374e+13,1.205936e+16,1.190783e+16,2.331372e+08,1.524314e+16,1.654099e+19,7.127796e+17,6.133812e+07,2.772615e+15,3.324799e+17,5.102529e+16,1.806368e+08,3.039119e+16,3.415466e+18,2.619489e+18,0,90,LFAU,16
9.150699e+07,6.113675e+15,9.191227e+17,4.609775e+17,9.970408e+06,6.899812e+13,8.387993e+15,3.415787e+15,8.583580e+07,6.648355e+15,6.055111e+17,5.717310e+17,1.160158e+06,1.291508e+12,8.287267e+14,8.644279e+14,4.270094e+04,9.822111e+08,1.859958e+10,1.746971e+10,1.137283e+06,1.260436e+12,8.232413e+14,8.290674e+14,4.675718e+07,1.506871e+15,2.190576e+16,1.952585e+15,5.793599e+06,1.811582e+13,2.350342e+15,1.205455e+15,4.389854e+07,1.697781e+15,6.412697e+16,8.766353e+15,0,90,YR,L90
4.206362e+08,3.432148e+15,3.274456e+19,2.241905e+19,2.433558e+08,5.519425e+16,3.704529e+18,1.062209e+18,1.858430e+08,3.149113e+16,4.643874e+18,4.810548e+18,1.420579e+07,8.285908e+13,3.856549e+16,8.700229e+16,2.912991e+06,4.829924e+12,1.817947e+14,2.354883e+13,1.200850e+07,1.287810e+14,7.307333e+16,7.671114e+16,2.383571e+08,1.415499e+16,1.418151e+19,1.589766e+17,6.586143e+07,3.249431e+15,2.133418e+17,5.806671e+16,1.814310e+08,3.083319e+16,9.005582e+17,3.942195e+17,0,90,LFAU,18
4.181930e+08,2.414569e+15,4.763556e+19,2.498772e+19,2.377362e+08,5.258304e+16,3.353562e+18,1.029748e+18,1.890782e+08,3.257486e+16,4.896719e+18,4.788818e+18,7.231577e+06,4.081391e+13,3.292505e+16,4.227250e+16,4.956193e+05,1.238094e+11,5.664727e+12,9.079305e+11,6.879768e+06,4.631193e+13,4.065787e+16,4.040079e+16,2.109883e+08,9.797827e+15,1.236672e+19,1.892617e+17,6.209416e+07,2.822357e+15,3.171617e+17,3.710041e+16,1.580038e+08,2.293164e+16,2.009206e+18,1.311926e+18,2,90,N,N
4.351654e+08,1.832908e+15,4.313936e+19,3.119144e+19,2.428401e+08,5.471366e+16,3.312711e+18,8.026905e+17,2.014541e+08,3.701120e+16,7.759007e+18,7.528382e+18,3.508707e+06,7.930680e+12,1.076697e+15,2.671812e+15,3.904141e+05,9.177100e+10,3.561929e+12,5.830722e+11,3.205772e+06,9.868196e+12,2.243151e+15,2.242492e+15,2.040580e+08,1.073215e+16,1.097558e+19,3.516630e+17,5.608307e+07,2.220450e+15,2.942567e+17,3.386420e+16,1.571050e+08,2.260994e+16,2.309781e+18,1.539596e+18,3,90,N,N
2.039548e+08,1.116602e+16,3.599502e+19,6.958627e+18,6.093809e+07,3.257623e+15,3.266201e+18,2.968070e+18,1.499053e+08,2.051584e+16,8.688475e+18,8.794168e+18,1.910713e+05,3.966555e+09,8.055756e+11,8.760034e+11,9.059596e+04,2.616673e+09,1.435481e+11,4.610044e+10,1.456383e+05,1.013434e+10,1.973596e+12,9.400752e+11,2.617607e+08,4.343319e+16,1.458052e+19,1.320147e+19,3.372364e+07,7.641086e+14,1.546656e+17,8.298342e+16,2.342156e+08,5.293289e+16,1.368367e+19,1.101699e+19,0,11,CR,RU
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.668148e+07,3.258604e+15,4.232878e+17,4.583150e+17,2.719476e+07,5.612729e+14,2.721458e+16,2.616504e+16,7.440555e+07,5.385735e+15,4.723434e+17,4.626155e+17,1.236016e+07,4.346353e+12,3.118491e+16,1.037806e+16,5.458016e+06,2.747170e+13,3.794578e+15,3.418685e+15,7.221476e+06,4.773588e+13,3.633372e+15,3.687538e+15,0,11,YR,R90
4.204417e+08,6.360635e+15,9.858196e+19,1.867565e+19,2.440792e+08,5.605462e+16,1.703643e+19,1.479359e+19,1.841662e+08,3.111237e+16,3.843677e+18,3.611736e+18,1.344435e+06,9.874318e+11,1.035804e+15,1.038941e+15,2.536466e+05,1.702614e+10,8.999053e+11,3.198105e+11,1.222353e+06,1.286744e+12,1.148617e+15,1.105843e+15,3.496924e+08,4.696282e+16,1.953817e+19,6.754565e+18,7.212799e+07,3.988826e+15,5.404381e+17,1.247475e+17,2.867719e+08,7.827440e+16,1.103308e+19,8.710521e+18,0,11,E,DISGUST
4.635242e+08,1.131018e+15,2.985415e+19,2.123460e+19,2.533582e+08,5.957749e+16,6.785428e+18,3.701710e+18,2.197310e+08,4.425119e+16,6.237707e+18,5.732025e+18,4.706085e+05,2.285875e+10,2.296819e+13,2.220614e+13,1.963138e+05,1.824302e+10,6.523675e+11,1.531417e+11,3.365093e+05,7.852132e+10,2.965073e+13,2.481670e+13,2.506537e+08,2.979346e+16,2.575508e+19,1.202678e+19,4.433093e+07,1.391183e+15,1.804016e+17,2.658728e+16,2.137049e+08,4.326415e+16,1.750837e+19,1.484560e+19,0,11,PR,U
3.152798e+08,6.088618e+15,1.996876e+19,2.914242e+19,1.699460e+08,2.706901e+16,2.019775e+19,1.976609e+19,1.535506e+08,2.112337e+16,3.472324e+18,3.442161e+18,2.641728e+07,2.914185e+14,4.732899e+16,2.530859e+17,5.491448e+06,2.505790e+13,2.333227e+15,1.954636e+15,2.141215e+07,4.378984e+14,1.719932e+17,1.791283e+17,3.240168e+08,2.327778e+16,3.727800e+19,1.111729e+18,9.494080e+07,7.487515e+15,2.629615e+17,1.382604e+17,2.376067e+08,5.371027e+16,7.580427e+17,4.357236e+17,0,11,O,EYE
1.704517e+08,1.182080e+16,1.322455e+19,5.217372e+18,7.431005e+07,4.656383e+15,2.710903e+17,1.851998e+17,1.028222e+08,9.310934e+15,3.293133e+18,3.055100e+18,1.625704e+07,1.338231e+14,4.101489e+16,8.476748e+16,3.202078e+06,7.275151e+12,1.786589e+14,7.412514e+13,1.400956e+07,1.708290e+14,5.399654e+16,6.663262e+16,5.181131e+07,1.800369e+15,5.145318e+17,2.527371e+17,1.446099e+07,1.285011e+14,4.177172e+16,1.657078e+16,4.049268e+07,1.433481e+15,2.580064e+17,2.995631e+17,0,11,CR,RD
4.382880e+08,3.576221e+15,5.821921e+19,1.700702e+19,2.517763e+08,5.932902e+16,8.389007e+18,5.814896e+18,1.949845e+08,3.482038e+16,4.218524e+18,3.939297e+18,8.323541e+06,4.470624e+13,7.944238e+16,1.013803e+17,9.334266e+05,6.372454e+11,2.343539e+13,3.192587e+12,7.525310e+06,5.485197e+13,8.996749e+16,9.080672e+16,2.989701e+08,3.813271e+16,2.726306e+19,6.607830e+18,5.772603e+07,2.461520e+15,2.005483e+17,2.787852e+16,2.496698e+08,5.918516e+16,1.350092e+19,1.054769e+19,0,11,LFAU,17
4.713924e+08,8.282640e+15,1.262733e+19,2.376345e+19,2.661734e+08,6.649077e+16,4.207571e+18,2.323273e+18,2.135345e+08,4.211680e+16,1.104590e+19,1.017432e+19,5.421304e+05,4.906498e+10,5.356986e+13,5.139447e+13,1.983725e+05,1.528652e+10,7.764964e+11,1.874865e+11,4.191013e+05,1.240581e+11,6.520333e+13,5.763070e+13,3.713198e+08,4.109348e+16,5.654280e+19,1.797150e+19,9.395114e+07,7.457373e+15,7.850120e+17,3.774340e+17,2.851864e+08,7.779959e+16,2.511531e+19,2.162530e+19,0,11,O,HAIR
