subject,crop,x,y,z,distance,angle
bs057_N_N_0,40,-24.571314,31.344931,-41.036831,49.99,127.5
bs057_N_N_0,40,-24.571314,31.344931,-41.036831,49.99,130
bs057_N_N_0,40,-26.613979,29.349455,-39.229317,45.36,132.5
bs057_N_N_0,40,-28.736691,29.327795,-38.534283,50.69,135
bs057_N_N_0,40,-28.622810,27.179119,-38.365089,48.44,137.5
bs057_N_N_0,40,-31.016031,25.731392,-37.461151,48.64,140
bs057_N_N_0,40,-30.978876,24.973694,-36.870533,47.88,142.5
bs057_N_N_0,40,-33.334980,22.934010,-36.191929,50.37,145
bs057_N_N_0,40,-33.071896,21.254288,-36.567478,47.66,147.5
bs057_N_N_0,40,-35.306274,20.097256,-37.159065,49.08,150
bs057_N_N_0,40,-35.214996,18.255930,-37.273762,50.92,152.5
bs057_N_N_0,40,-37.334282,18.033094,-37.787098,53.05,155
bs057_N_N_0,40,-37.212021,15.540201,-37.499752,50.64,157.5
bs057_N_N_0,40,-37.098457,13.121371,-36.919079,49.96,160
bs057_N_N_0,40,-39.224655,12.870809,-37.630566,50.53,162.5
bs057_N_N_0,40,-39.120811,10.827718,-36.974686,49.77,165
bs057_N_N_0,40,-39.010162,8.781578,-36.286880,47.51,167.5
bs057_N_N_0,40,-38.896290,6.750944,-35.508236,46.64,170
bs057_N_N_0,40,-38.785545,4.727288,-34.731365,45.99,172.5
bs057_N_N_0,40,-40.792698,2.417058,-34.813816,49.54,175
bs057_N_N_0,40,-40.792698,2.417058,-34.813816,49.54,177.5
bs057_N_N_0,40,-40.648746,-0.070012,-34.497246,46.16,180
bs057_N_N_0,60,57.225960,-0.780787,-54.741753,61.91,0
bs057_N_N_0,60,57.267567,1.224559,-54.940666,64.13,2.5
bs057_N_N_0,60,56.344383,5.989559,-54.365669,64.53,5
bs057_N_N_0,60,56.230347,8.085428,-55.126060,65.49,7.5
bs057_N_N_0,60,56.230347,8.085428,-55.126060,65.49,10
bs057_N_N_0,60,54.629150,12.614994,-55.055775,62.98,12.5
bs057_N_N_0,60,53.931583,14.637662,-55.522369,64.96,15
bs057_N_N_0,60,53.674541,16.512781,-56.475727,65.5,17.5
bs057_N_N_0,60,51.813049,19.577162,-56.290100,64.33,20
bs057_N_N_0,60,51.547249,21.513592,-57.170681,64.37,22.5
bs057_N_N_0,60,51.547249,21.513592,-57.170681,64.37,25
bs057_N_N_0,60,48.780323,28.391729,-56.289795,66.87,27.5
bs057_N_N_0,60,48.780323,28.391729,-56.289795,66.87,30
bs057_N_N_0,60,48.561932,33.109161,-54.098469,71.19,32.5
bs057_N_N_0,60,48.561932,33.109161,-54.098469,71.19,35
bs057_N_N_0,60,47.499454,36.549423,-50.791698,71.66,37.5
bs057_N_N_0,60,46.127766,38.078629,-48.580444,71.1,40
bs057_N_N_0,60,43.283321,41.637047,-44.494888,70.34,42.5
bs057_N_N_0,60,42.081028,42.410034,-43.365021,72.04,45
bs057_N_N_0,60,40.027092,44.484962,-41.554546,74.51,47.5
bs057_N_N_0,60,38.517567,45.812927,-40.448082,72.2,50
bs057_N_N_0,60,35.543129,48.250763,-38.745846,69.26,52.5
bs057_N_N_0,60,35.138443,49.251526,-38.435585,72.06,55
bs057_N_N_0,60,32.955166,51.337029,-37.724754,72.32,57.5
bs057_N_N_0,60,30.475664,51.932228,-36.849239,75.68,60
bs057_N_N_0,60,28.555500,53.474655,-35.794815,76.03,62.5
bs057_N_N_0,60,25.469870,53.906303,-34.655514,71.4,65
bs057_N_N_0,60,22.881956,54.703377,-33.291168,69.21,67.5
bs057_N_N_0,60,20.791456,56.781342,-31.401157,70.83,70
bs057_N_N_0,60,18.768375,56.372948,-30.794407,68.08,72.5
bs057_N_N_0,60,16.127115,58.432449,-30.812992,72.14,75
bs057_N_N_0,60,13.374142,58.453957,-30.179323,72.17,77.5
bs057_N_N_0,60,11.416447,58.278160,-29.828636,70.95,80
bs057_N_N_0,60,6.980519,60.311737,-29.341846,74.73,82.5
bs057_N_N_0,60,4.499761,60.244629,-28.785576,71.07,85
bs057_N_N_0,60,2.023540,60.490356,-28.485619,65.5,87.5
bs057_N_N_0,60,-0.074294,60.397499,-28.267590,65.98,90
bs057_N_N_0,60,-2.179373,60.333466,-27.881374,63.64,92.5
bs057_N_N_0,60,-4.274235,60.237549,-27.680151,63.7,95
bs057_N_N_0,60,-6.594927,59.318840,-27.633358,64.27,97.5
bs057_N_N_0,60,-11.266212,59.703979,-28.314747,68.11,100
bs057_N_N_0,60,-13.327291,59.602188,-28.741653,72.96,102.5
bs057_N_N_0,60,-15.392199,57.135139,-29.113743,68.99,105
bs057_N_N_0,60,-17.522480,56.917549,-29.567108,70.9,107.5
bs057_N_N_0,60,-19.679285,56.722977,-30.047215,69.55,110
bs057_N_N_0,60,-21.995934,55.723030,-30.747437,70.86,112.5
bs057_N_N_0,60,-25.322550,55.225273,-30.852879,70.72,115
bs057_N_N_0,60,-27.268257,52.709251,-33.181507,71.61,117.5
bs057_N_N_0,60,-30.836767,52.965492,-34.259525,73.36,120
bs057_N_N_0,60,-32.738098,50.545937,-36.066120,69.84,122.5
bs057_N_N_0,60,-34.578682,48.696495,-36.812046,71.9,125
bs057_N_N_0,60,-36.817619,47.578300,-37.289143,71.97,127.5
bs057_N_N_0,60,-38.814594,45.166748,-38.037636,70.38,130
bs057_N_N_0,60,-41.149662,45.079674,-38.355965,72.94,132.5
bs057_N_N_0,60,-42.934761,42.064140,-39.927280,79.32,135
bs057_N_N_0,60,-44.504498,40.131355,-40.784039,78.54,137.5
bs057_N_N_0,60,-45.174038,39.274841,-41.341686,74.59,140
bs057_N_N_0,60,-47.671310,36.821396,-43.571972,73.84,142.5
bs057_N_N_0,60,-49.513489,33.991699,-45.670757,71.09,145
bs057_N_N_0,60,-50.307980,31.816748,-46.371834,71.19,147.5
bs057_N_N_0,60,-52.648952,28.971510,-50.076694,73.52,150
bs057_N_N_0,60,-53.589706,28.336992,-51.394970,73.82,152.5
bs057_N_N_0,60,-53.075760,25.836838,-51.475777,73.98,155
bs057_N_N_0,60,-54.243526,22.848518,-52.300961,74.63,157.5
bs057_N_N_0,60,-55.230606,20.897049,-52.662952,71.05,160
bs057_N_N_0,60,-56.896011,18.601793,-52.742725,71.79,162.5
bs057_N_N_0,60,-57.316353,16.732523,-52.010750,69.29,165
bs057_N_N_0,60,-58.351093,12.447778,-50.251133,68.91,167.5
bs057_N_N_0,60,-58.553272,10.045023,-49.317818,70.14,170
bs057_N_N_0,60,-59.820141,7.295775,-49.822361,69.76,172.5
bs057_N_N_0,60,-59.967186,5.043267,-49.295391,68.9,175
bs057_N_N_0,60,-59.915764,3.111508,-48.677845,67.98,177.5
bs057_N_N_0,60,-59.787117,0.993570,-48.265312,66.75,180
bs057_N_N_1,20,19.693869,-0.761512,-30.102781,19.76,0
bs057_N_N_1,20,19.698692,1.636274,-30.807692,21.51,2.5
bs057_N_N_1,20,19.698692,1.636274,-30.807692,21.51,5
bs057_N_N_1,20,19.698692,1.636274,-30.807692,21.51,7.5
bs057_N_N_1,20,19.674541,3.696130,-31.484270,24.61,10
bs057_N_N_1,20,19.674541,3.696130,-31.484270,24.61,12.5
bs057_N_N_1,20,19.809917,5.847320,-32.093784,26.58,15
bs057_N_N_1,20,19.809917,5.847320,-32.093784,26.58,17.5
bs057_N_N_1,20,19.809917,5.847320,-32.093784,26.58,20
bs057_N_N_1,20,17.531540,8.046064,-31.970587,23.93,22.5
bs057_N_N_1,20,17.531540,8.046064,-31.970587,23.93,25
bs057_N_N_1,20,17.538830,10.076908,-32.899490,26.54,27.5
bs057_N_N_1,20,17.538830,10.076908,-32.899490,26.54,30
bs057_N_N_1,20,17.538830,10.076908,-32.899490,26.54,32.5
bs057_N_N_1,20,17.313791,12.010324,-33.578041,26.36,35
bs057_N_N_1,20,15.376274,12.322263,-32.702957,26,37.5
bs057_N_N_1,20,15.376274,12.322263,-32.702957,26,40
bs057_N_N_1,20,13.957924,12.854830,-31.960428,23.49,42.5
bs057_N_N_1,20,13.449673,14.672688,-32.636009,23.52,45
bs057_N_N_1,20,13.449673,14.672688,-32.636009,23.52,47.5
bs057_N_N_1,20,13.449673,14.672688,-32.636009,23.52,50
bs057_N_N_1,20,11.573734,15.114354,-30.556211,22.39,52.5
bs057_N_N_1,20,11.011748,17.225573,-31.551195,24.5,55
bs057_N_N_1,20,11.011748,17.225573,-31.551195,24.5,57.5
bs057_N_N_1,20,9.137905,17.817245,-29.304087,27.54,60
bs057_N_N_1,20,9.137905,17.817245,-29.304087,27.54,62.5
bs057_N_N_1,20,8.387567,17.381382,-27.339855,26.86,65
bs057_N_N_1,20,7.697277,18.951094,-26.647343,28.35,67.5
bs057_N_N_1,20,7.039518,18.910843,-24.717453,28.09,70
bs057_N_N_1,20,6.389971,18.869596,-22.903616,27.44,72.5
bs057_N_N_1,20,5.056169,19.829021,-19.635899,28.23,75
bs057_N_N_1,20,4.076077,19.969318,-17.748856,27.95,77.5
bs057_N_N_1,20,4.076077,19.969318,-17.748856,27.95,80
bs057_N_N_1,20,2.280728,20.246172,-16.019445,22.38,82.5
bs057_N_N_1,20,2.280728,20.246172,-16.019445,22.38,85
bs057_N_N_1,20,0.891711,19.326597,-14.549664,20.01,87.5
bs057_N_N_1,20,0.161650,20.608118,-15.273251,21.48,90
bs057_N_N_1,20,0.161650,20.608118,-15.273251,21.48,92.5
bs057_N_N_1,20,-1.984085,20.581133,-15.385527,22.18,95
bs057_N_N_1,20,-2.439269,19.082150,-14.536573,24.49,97.5
bs057_N_N_1,20,-4.041870,20.343647,-16.193842,26.36,100
bs057_N_N_1,20,-4.041870,20.343647,-16.193842,26.36,102.5
bs057_N_N_1,20,-5.553714,19.662245,-16.612324,26.24,105
bs057_N_N_1,20,-5.553714,19.662245,-16.612324,26.24,107.5
bs057_N_N_1,20,-7.709898,18.229761,-18.858803,26.07,110
bs057_N_N_1,20,-7.709898,18.229761,-18.858803,26.07,112.5
bs057_N_N_1,20,-7.709898,18.229761,-18.858803,26.07,115
bs057_N_N_1,20,-9.746365,17.279778,-21.581957,27.31,117.5
bs057_N_N_1,20,-9.746365,17.279778,-21.581957,27.31,120
bs057_N_N_1,20,-10.609891,16.244576,-22.345459,23.39,122.5
bs057_N_N_1,20,-11.364147,16.676693,-23.939425,26.07,125
bs057_N_N_1,20,-13.195412,16.099344,-26.288153,26.74,127.5
bs057_N_N_1,20,-13.195412,16.099344,-26.288153,26.74,130
bs057_N_N_1,20,-13.693800,13.952621,-25.727530,24.67,132.5
bs057_N_N_1,20,-13.693800,13.952621,-25.727530,24.67,135
bs057_N_N_1,20,-15.858103,13.550949,-28.003965,27.19,137.5
bs057_N_N_1,20,-15.858103,13.550949,-28.003965,27.19,140
bs057_N_N_1,20,-16.212189,11.388528,-27.317307,25.65,142.5
bs057_N_N_1,20,-16.212189,11.388528,-27.317307,25.65,145
bs057_N_N_1,20,-17.322397,11.208703,-28.172522,29.32,147.5
bs057_N_N_1,20,-17.296085,9.203731,-27.467680,26.19,150
bs057_N_N_1,20,-17.296085,9.203731,-27.467680,26.19,152.5
bs057_N_N_1,20,-18.421934,8.948692,-28.611792,27.34,155
bs057_N_N_1,20,-18.757332,6.899898,-28.107180,25.45,157.5
bs057_N_N_1,20,-18.757332,6.899898,-28.107180,25.45,160
bs057_N_N_1,20,-18.757332,6.899898,-28.107180,25.45,162.5
bs057_N_N_1,20,-18.737904,4.827626,-27.589029,27.85,165
bs057_N_N_1,20,-20.214184,4.655255,-28.295183,26.5,167.5
bs057_N_N_1,20,-20.204714,2.529253,-27.958046,27.21,170
bs057_N_N_1,20,-20.204714,2.529253,-27.958046,27.21,172.5
bs057_N_N_1,20,-20.204714,2.529253,-27.958046,27.21,175
bs057_N_N_1,20,-20.127506,0.233666,-27.732895,27.08,177.5
bs057_N_N_1,20,-20.127506,0.233666,-27.732895,27.08,180
bs057_N_N_1,40,40.080601,0.069878,-37.995121,41.66,0
bs057_N_N_1,40,40.174271,2.147227,-38.215523,43.28,2.5
bs057_N_N_1,40,40.435883,4.363623,-38.455910,43.88,5
bs057_N_N_1,40,38.989410,4.516823,-37.804489,42.71,7.5
bs057_N_N_1,40,38.836956,6.822151,-38.259888,45.55,10
bs057_N_N_1,40,38.013683,8.865857,-38.723301,45.46,12.5
bs057_N_N_1,40,37.620342,10.810369,-39.546921,47.09,15
bs057_N_N_1,40,39.081982,12.358623,-40.959549,48.63,17.5
bs057_N_N_1,40,37.641060,13.195178,-40.569153,47.52,20
bs057_N_N_1,40,37.458996,15.548886,-41.249615,47.74,22.5
bs057_N_N_1,40,35.596516,17.930164,-40.520866,46.35,25
bs057_N_N_1,40,35.596516,17.930164,-40.520866,46.35,27.5
bs057_N_N_1,40,34.785427,20.283146,-40.109364,49.96,30
bs057_N_N_1,40,33.574024,22.437847,-38.912933,49.67,32.5
bs057_N_N_1,40,32.845341,23.320332,-38.027805,48.62,35
bs057_N_N_1,40,30.932350,24.725298,-38.149117,48.84,37.5
bs057_N_N_1,40,30.932350,24.725298,-38.149117,48.84,40
bs057_N_N_1,40,29.508989,26.488188,-39.079109,51.47,42.5
bs057_N_N_1,40,28.872753,27.634712,-38.937595,46.36,45
bs057_N_N_1,40,27.324640,29.807501,-40.393242,46.78,47.5
bs057_N_N_1,40,24.845236,30.133018,-38.175838,47.18,50
bs057_N_N_1,40,24.861555,32.124138,-38.215309,50.68,52.5
bs057_N_N_1,40,22.760647,32.458637,-36.382843,49.04,55
bs057_N_N_1,40,21.948425,34.414085,-38.217705,47.82,57.5
bs057_N_N_1,40,20.590927,34.341999,-39.255726,47.02,60
bs057_N_N_1,40,18.086483,36.311405,-40.114418,52.88,62.5
bs057_N_N_1,40,16.897964,36.246475,-40.562645,51.69,65
bs057_N_N_1,40,15.235400,36.290188,-40.383293,52.43,67.5
bs057_N_N_1,40,13.415516,38.668034,-39.272007,54.34,70
bs057_N_N_1,40,11.439863,38.316475,-38.850189,49.43,72.5
bs057_N_N_1,40,9.888982,38.098091,-38.475426,52.5,75
bs057_N_N_1,40,9.134023,39.078129,-37.548176,52.33,77.5
bs057_N_N_1,40,6.885908,39.514893,-35.165085,52.49,80
bs057_N_N_1,40,4.950355,39.808353,-32.843979,47.66,82.5
bs057_N_N_1,40,4.257054,40.683285,-31.913797,48.03,85
bs057_N_N_1,40,2.371600,40.380867,-30.616022,45.72,87.5
bs057_N_N_1,40,0.694599,40.322357,-29.690111,43.99,90
bs057_N_N_1,40,-2.164020,40.767570,-29.178019,45.58,92.5
bs057_N_N_1,40,-4.813331,39.903080,-29.464622,44.97,95
bs057_N_N_1,40,-4.813331,39.903080,-29.464622,44.97,97.5
bs057_N_N_1,40,-6.499575,38.237484,-29.755804,47.61,100
bs057_N_N_1,40,-9.374857,39.442848,-31.668631,48.85,102.5
bs057_N_N_1,40,-10.417962,37.970768,-32.817318,51.99,105
bs057_N_N_1,40,-12.516249,37.617855,-35.164795,46.1,107.5
bs057_N_N_1,40,-13.897332,37.093506,-36.675583,48.82,110
bs057_N_N_1,40,-16.078840,36.698265,-38.481365,47.97,112.5
bs057_N_N_1,40,-16.078840,36.698265,-38.481365,47.97,115
bs057_N_N_1,40,-18.155737,34.450596,-40.257824,50.63,117.5
bs057_N_N_1,40,-20.288540,34.470299,-40.191719,51.57,120
bs057_N_N_1,40,-22.243099,33.958202,-39.958179,48.82,122.5
bs057_N_N_1,40,-22.456438,32.172337,-40.756580,47.12,125
bs057_N_N_1,40,-24.247217,32.050339,-41.407440,50.67,127.5
bs057_N_N_1,40,-26.510771,30.391588,-39.105984,51.05,130
bs057_N_N_1,40,-26.510771,30.391588,-39.105984,51.05,132.5
bs057_N_N_1,40,-28.127703,29.056763,-38.125549,49.1,135
bs057_N_N_1,40,-29.410263,26.658403,-38.263302,49.69,137.5
bs057_N_N_1,40,-29.663527,25.508522,-37.130520,49.84,140
bs057_N_N_1,40,-31.698854,23.654366,-36.110878,53.71,142.5
bs057_N_N_1,40,-33.822594,23.677097,-36.180916,50.53,145
bs057_N_N_1,40,-33.739288,21.801352,-36.763206,49.04,147.5
bs057_N_N_1,40,-34.092865,20.733854,-37.133656,48.13,150
bs057_N_N_1,40,-36.101910,18.973413,-37.628212,50,152.5
bs057_N_N_1,40,-36.155460,16.800970,-37.358421,50.25,155
bs057_N_N_1,40,-36.199684,14.686007,-36.804649,47.41,157.5
bs057_N_N_1,40,-38.275490,14.437047,-37.572189,49.85,160
bs057_N_N_1,40,-38.397202,12.406220,-37.167229,48.02,162.5
bs057_N_N_1,40,-38.419853,10.330760,-36.555058,53.84,165
bs057_N_N_1,40,-38.442135,8.267670,-35.826256,53.13,167.5
bs057_N_N_1,40,-38.471474,5.852622,-34.943424,47.42,170
bs057_N_N_1,40,-40.609680,5.790338,-35.409203,49.94,172.5
bs057_N_N_1,40,-40.618690,3.333588,-34.935230,50.15,175
bs057_N_N_1,40,-40.620594,1.184773,-34.843945,48.55,177.5
bs057_N_N_1,40,-40.621853,-0.943054,-34.646591,47.71,180
bs057_N_N_1,60,57.367882,1.057260,-54.632545,64.17,0
bs057_N_N_1,60,57.367882,1.057260,-54.632545,64.17,2.5
bs057_N_N_1,60,56.627052,6.171969,-54.758469,64,5
bs057_N_N_1,60,56.627052,6.171969,-54.758469,64,7.5
bs057_N_N_1,60,55.157822,10.263433,-54.612293,62.33,10
bs057_N_N_1,60,54.424873,13.379436,-55.497749,64.8,12.5
bs057_N_N_1,60,54.424873,13.379436,-55.497749,64.8,15
bs057_N_N_1,60,52.958569,16.642422,-55.862984,64.27,17.5
bs057_N_N_1,60,52.958569,16.642422,-55.862984,64.27,20
bs057_N_N_1,60,50.786385,21.345631,-56.634029,65.36,22.5
bs057_N_N_1,60,49.396877,26.271700,-55.976696,65.6,25
bs057_N_N_1,60,49.396877,26.271700,-55.976696,65.6,27.5
bs057_N_N_1,60,49.109276,29.192547,-54.746582,70.63,30
bs057_N_N_1,60,48.882935,31.669266,-53.226971,72.95,32.5
bs057_N_N_1,60,48.773067,34.156044,-51.552528,77.52,35
bs057_N_N_1,60,47.392448,36.383869,-48.884148,73.58,37.5
bs057_N_N_1,60,45.694942,38.628437,-46.119370,75.73,40
bs057_N_N_1,60,44.879215,39.632454,-45.134178,75.94,42.5
bs057_N_N_1,60,42.943077,42.218010,-42.768295,75.85,45
bs057_N_N_1,60,40.819798,45.169529,-40.693581,76.98,47.5
bs057_N_N_1,60,38.391785,45.631443,-39.561207,69.93,50
bs057_N_N_1,60,36.410549,47.440308,-38.608963,72.18,52.5
bs057_N_N_1,60,33.986305,48.194847,-38.031300,72.3,55
bs057_N_N_1,60,31.925697,50.445137,-37.174679,71.1,57.5
bs057_N_N_1,60,29.875383,52.811546,-35.740345,75.37,60
bs057_N_N_1,60,27.516838,52.556637,-35.145836,70.97,62.5
bs057_N_N_1,60,24.833893,53.703514,-33.646534,70.73,65
bs057_N_N_1,60,22.776878,55.854424,-31.800249,73.4,67.5
bs057_N_N_1,60,20.597061,56.063885,-31.115129,71.62,70
bs057_N_N_1,60,18.560532,56.301899,-30.747953,70.94,72.5
bs057_N_N_1,60,16.133802,58.831398,-30.584837,80.11,75
bs057_N_N_1,60,13.684945,58.927059,-29.985464,76.52,77.5
bs057_N_N_1,60,9.453907,59.028614,-29.379595,71.9,80
bs057_N_N_1,60,7.315123,59.128029,-28.894457,70.27,82.5
bs057_N_N_1,60,4.821892,59.961498,-28.506788,69.56,85
bs057_N_N_1,60,2.700687,59.686264,-28.295626,65.79,87.5
bs057_N_N_1,60,0.140291,59.532726,-27.962988,67.22,90
bs057_N_N_1,60,-1.904882,59.482891,-27.754721,67.3,92.5
bs057_N_N_1,60,-6.187495,59.512821,-27.601206,65.01,95
bs057_N_N_1,60,-8.347274,59.473618,-27.864340,70.04,97.5
bs057_N_N_1,60,-10.699295,59.293335,-28.328184,66.42,100
bs057_N_N_1,60,-12.985705,59.319954,-28.796392,70.99,102.5
bs057_N_N_1,60,-15.568629,57.058781,-29.225142,77.9,105
bs057_N_N_1,60,-17.752352,57.005177,-29.610682,69.09,107.5
bs057_N_N_1,60,-20.099476,56.853977,-30.031233,70.22,110
bs057_N_N_1,60,-22.032557,54.747757,-30.308527,70.01,112.5
bs057_N_N_1,60,-26.458418,54.786648,-30.778414,73.72,115
bs057_N_N_1,60,-27.427971,53.327702,-32.033997,73.6,117.5
bs057_N_N_1,60,-29.333771,51.489918,-34.304222,73.24,120
bs057_N_N_1,60,-31.527807,50.557037,-35.809013,73.48,122.5
bs057_N_N_1,60,-33.467529,48.988079,-36.913994,70.44,125
bs057_N_N_1,60,-35.973885,48.245872,-37.274193,75.03,127.5
bs057_N_N_1,60,-38.028934,46.587807,-37.793179,73.92,130
bs057_N_N_1,60,-40.466328,43.740490,-38.749256,72.71,132.5
bs057_N_N_1,60,-42.449753,42.042900,-39.704185,73.14,135
bs057_N_N_1,60,-44.806961,41.003639,-40.907932,79.14,137.5
bs057_N_N_1,60,-44.914089,38.890060,-41.161362,72.64,140
bs057_N_N_1,60,-46.813084,36.492695,-43.090755,73.34,142.5
bs057_N_N_1,60,-49.828625,35.112366,-46.478142,74.47,145
bs057_N_N_1,60,-50.160385,32.676380,-48.636353,68.94,147.5
bs057_N_N_1,60,-51.781189,30.391582,-50.684139,71.91,150
bs057_N_N_1,60,-51.708099,28.273674,-50.725391,72.91,152.5
bs057_N_N_1,60,-53.560856,25.871696,-52.634308,75.66,155
bs057_N_N_1,60,-54.461330,23.367773,-53.622849,74.47,157.5
bs057_N_N_1,60,-54.826351,21.666084,-52.968018,74.6,160
bs057_N_N_1,60,-57.538712,16.926682,-52.322353,76.46,162.5
bs057_N_N_1,60,-57.050697,14.604686,-50.179180,70.38,165
bs057_N_N_1,60,-58.602375,12.111789,-50.291756,71.89,167.5
bs057_N_N_1,60,-58.798336,10.237691,-49.678844,70.57,170
bs057_N_N_1,60,-58.975983,8.105319,-48.945435,69.94,172.5
bs057_N_N_1,60,-59.185982,6.120081,-48.417725,72.45,175
bs057_N_N_1,60,-59.360802,1.480079,-47.752163,67.15,177.5
bs057_N_N_1,60,-59.280476,-1.038879,-47.501331,65.54,180
bs057_N_N_2,20,19.016504,0.978600,-30.531698,19.43,0
bs057_N_N_2,20,19.016504,0.978600,-30.531698,19.43,2.5
bs057_N_N_2,20,19.016504,0.978600,-30.531698,19.43,5
bs057_N_N_2,20,19.034548,3.033969,-31.088757,19.55,7.5
bs057_N_N_2,20,19.034548,3.033969,-31.088757,19.55,10
bs057_N_N_2,20,19.041492,5.050902,-31.821035,24.31,12.5
bs057_N_N_2,20,19.041492,5.050902,-31.821035,24.31,15
bs057_N_N_2,20,18.814854,6.857321,-32.421898,25.95,17.5
bs057_N_N_2,20,18.814854,6.857321,-32.421898,25.95,20
bs057_N_N_2,20,18.814854,6.857321,-32.421898,25.95,22.5
bs057_N_N_2,20,19.087343,9.397604,-33.421932,28.88,25
bs057_N_N_2,20,17.684296,9.846533,-33.100697,26.75,27.5
bs057_N_N_2,20,17.684296,9.846533,-33.100697,26.75,30
bs057_N_N_2,20,16.305557,11.657089,-33.153545,24.32,32.5
bs057_N_N_2,20,16.305557,11.657089,-33.153545,24.32,35
bs057_N_N_2,20,16.305557,11.657089,-33.153545,24.32,37.5
bs057_N_N_2,20,14.907263,12.175215,-32.497765,25.48,40
bs057_N_N_2,20,14.488725,14.035517,-33.269283,23.12,42.5
bs057_N_N_2,20,14.488725,14.035517,-33.269283,23.12,45
bs057_N_N_2,20,13.000811,14.496361,-32.297382,21.7,47.5
bs057_N_N_2,20,13.000811,14.496361,-32.297382,21.7,50
bs057_N_N_2,20,12.706524,16.298996,-33.088692,23.5,52.5
bs057_N_N_2,20,11.397834,17.277063,-32.311375,27.15,55
bs057_N_N_2,20,10.617485,16.765371,-30.807062,25.02,57.5
bs057_N_N_2,20,9.312252,17.776377,-29.772055,22.91,60
bs057_N_N_2,20,9.312252,17.776377,-29.772055,22.91,62.5
bs057_N_N_2,20,8.122665,17.455343,-26.633062,24.33,65
bs057_N_N_2,20,7.311488,18.648611,-25.285170,25.02,67.5
bs057_N_N_2,20,6.698949,18.683535,-23.556940,24.01,70
bs057_N_N_2,20,5.485891,19.147320,-19.937002,24.24,72.5
bs057_N_N_2,20,5.485891,19.147320,-19.937002,24.24,75
bs057_N_N_2,20,4.399376,19.571163,-17.282185,22.57,77.5
bs057_N_N_2,20,3.586953,19.777489,-15.454615,23.41,80
bs057_N_N_2,20,1.919869,20.037262,-14.791262,21.98,82.5
bs057_N_N_2,20,1.919869,20.037262,-14.791262,21.98,85
bs057_N_N_2,20,0.780300,19.139334,-13.766926,20.46,87.5
bs057_N_N_2,20,-0.597072,20.464197,-14.534225,21.11,90
bs057_N_N_2,20,-0.597072,20.464197,-14.534225,21.11,92.5
bs057_N_N_2,20,-2.040440,19.249182,-13.718920,21.26,95
bs057_N_N_2,20,-2.794988,20.244278,-14.733071,22.57,97.5
bs057_N_N_2,20,-2.794988,20.244278,-14.733071,22.57,100
bs057_N_N_2,20,-4.414490,19.815092,-15.547716,22.02,102.5
bs057_N_N_2,20,-5.367420,20.136532,-16.513281,22.73,105
bs057_N_N_2,20,-6.609114,19.437700,-17.719275,23.9,107.5
bs057_N_N_2,20,-6.609114,19.437700,-17.719275,23.9,110
bs057_N_N_2,20,-7.857565,17.791756,-18.345320,22.57,112.5
bs057_N_N_2,20,-7.857565,17.791756,-18.345320,22.57,115
bs057_N_N_2,20,-9.753357,17.051462,-20.871767,23.49,117.5
bs057_N_N_2,20,-9.753357,17.051462,-20.871767,23.49,120
bs057_N_N_2,20,-11.443428,16.619707,-23.358458,22.83,122.5
bs057_N_N_2,20,-11.443428,16.619707,-23.358458,22.83,125
bs057_N_N_2,20,-11.443428,16.619707,-23.358458,22.83,127.5
bs057_N_N_2,20,-13.312511,16.048378,-25.769508,23.67,130
bs057_N_N_2,20,-13.532290,13.962490,-24.971983,23.38,132.5
bs057_N_N_2,20,-13.532290,13.962490,-24.971983,23.38,135
bs057_N_N_2,20,-15.001701,14.022238,-26.910639,23.17,137.5
bs057_N_N_2,20,-16.047348,13.723585,-27.884979,25.38,140
bs057_N_N_2,20,-15.349084,11.539389,-26.127153,23.8,142.5
bs057_N_N_2,20,-16.467232,11.331167,-27.331335,27.53,145
bs057_N_N_2,20,-16.467232,11.331167,-27.331335,27.53,147.5
bs057_N_N_2,20,-17.617800,9.475052,-27.759974,24.1,150
bs057_N_N_2,20,-17.617800,9.475052,-27.759974,24.1,152.5
bs057_N_N_2,20,-19.174852,8.761446,-28.584522,25.76,155
bs057_N_N_2,20,-19.312607,6.712165,-27.817408,25.65,157.5
bs057_N_N_2,20,-19.312607,6.712165,-27.817408,25.65,160
bs057_N_N_2,20,-19.312607,6.712165,-27.817408,25.65,162.5
bs057_N_N_2,20,-19.198896,4.459702,-27.247335,23.48,165
bs057_N_N_2,20,-19.198896,4.459702,-27.247335,23.48,167.5
bs057_N_N_2,20,-19.198896,4.459702,-27.247335,23.48,170
bs057_N_N_2,20,-19.139687,2.408999,-27.076115,24.6,172.5
bs057_N_N_2,20,-19.139687,2.408999,-27.076115,24.6,175
bs057_N_N_2,20,-19.187025,0.226356,-27.109238,23.17,177.5
bs057_N_N_2,20,-19.187025,0.226356,-27.109238,23.17,180
bs057_N_N_2,40,40.156925,0.285022,-38.607964,41.68,0
bs057_N_N_2,40,39.372986,1.234186,-38.060902,40.94,2.5
bs057_N_N_2,40,39.483318,3.288222,-38.251286,41.68,5
bs057_N_N_2,40,39.501240,5.736433,-38.777458,41.66,7.5
bs057_N_N_2,40,39.424210,8.073252,-39.468639,42.82,10
bs057_N_N_2,40,39.424210,8.073252,-39.468639,42.82,12.5
bs057_N_N_2,40,39.044201,9.764133,-40.075565,47.6,15
